GEOID,district
550730023012029,87
550730023012030,87
550730023012031,87
550730023012032,87
550730023012033,87
550730023012034,87
550730023013000,87
550730023013001,87
550730023013002,87
550730023013003,87
550730023013004,87
550730023013005,87
550730023013006,87
550730023013007,87
550730023013008,87
550730023013009,87
550730023013010,87
550730023013011,87
550730023013012,87
550730023013013,87
550730023013014,87
550730023013015,87
550730023013016,87
550730023013017,87
550730023013018,87
550730023013019,87
550730023013020,87
550730023013021,87
550730023013022,87
550730023013023,87
550730023013024,87
550730023013025,87
550730023013026,87
550730023013027,87
550730023013028,87
550730023013029,87
550730023013030,87
550730023013031,87
550730023013032,87
550730023013033,87
550730023013034,87
550730023013035,87
550730023013036,87
550730023013037,87
550730023013038,87
550730023013039,87
550730023013040,87
550730023013041,87
550730023013042,87
550730023013043,87
550730023013044,87
550730023013045,87
550730023013046,87
550730023013047,87
550730023013048,87
550730023013049,87
550730023013050,87
550730023013051,87
550730023013052,87
550730023013053,87
550730023013054,87
550730023013055,87
550730023013056,87
550730023013057,87
550730023021000,87
550730023021001,87
550730023021002,87
550730023021003,87
550730023021004,87
550730023021005,87
550730023021006,87
550730023021007,87
550730023021008,87
550730023021009,87
550730023021010,87
550730023021011,87
550730023021012,87
550730023021013,87
550730023021014,87
550730023021015,87
550730023021016,87
550730023021017,87
550730023021018,87
550730023021019,87
550730023021020,87
550730023021021,87
550730023021022,87
550730023021023,87
550730023021024,87
550730023021025,87
550730023021026,87
550730023021027,87
550730023021028,87
550730023021029,87
550730023021030,87
550730023021031,87
550730023021032,87
550730023021033,87
550730023021034,87
550730023021035,87
550730023021036,87
550730023021037,87
550730023021038,87
550730023021039,87
550730023021040,87
550730023021041,87
550730023021042,87
550730023021043,87
550730023021044,87
550730023021045,87
550730023021046,87
550730023022000,86
550730023022001,86
550730023022002,86
550730023022003,86
550730023022004,86
550730023022005,86
550730023022006,86
550730023022007,86
550730023022008,86
550730023022009,86
550730023022010,86
550730023022011,86
550730023022012,86
550730023022013,86
550730023022014,86
550730023022015,86
550730023022016,86
550730023022017,86
550730023022018,86
550730023022019,86
550730023022020,86
550730023022021,87
550730023022022,86
550730023022023,86
550730023022024,86
550730023022025,86
550730023022026,86
550730023022027,86
550730023022028,86
550730023022029,86
550730023022030,86
550730023022031,86
550730023022032,86
550730023022033,86
550730023022034,86
550730023022035,86
550730023022036,86
550730023022037,86
550730023022038,86
550730023022039,86
550730023022040,86
550730023022041,86
550730023022042,86
550730023022043,86
550730023022044,86
550730023022045,86
550730023022046,86
550730023022047,86
550730023022048,86
550730023022049,86
550730023022050,86
550730023022051,86
550730023022052,86
550730023022053,86
550730023022054,86
550730023023000,86
550730023023001,86
550730023023002,86
550730023023003,86
550730023023004,86
550730023023005,86
550730023023006,86
550730023023007,86
550730023023008,86
550730023023009,86
550730023023010,86
550730023023011,86
550730023023012,86
550730023023013,86
550730023023014,86
550730023023015,86
550730023023016,86
550730023023017,86
550730023023018,86
550730023023019,86
550730023023020,86
550730023023021,86
550730023023022,86
550730023023023,86
550730023023024,86
550730023023025,86
550730023023026,86
550730023023027,86
550730023023028,86
550730023023029,86
550730023023030,86
550730023023031,86
550730023023032,86
550730023023033,86
550730023023034,86
550730023023035,86
550730023023036,86
550730023023037,86
550730023023038,86
550730023023039,86
550730023023040,86
550730023023041,86
550730023023042,86
550730023023043,86
550730023023044,86
550730023023045,86
550730023023046,86
550730023023047,86
550730023023048,86
550730023023049,86
550730023023050,86
550730023023051,86
550730023023052,86
550730023023053,86
550730023023054,86
550730023023055,86
550730023023056,86
550730023023057,86
550730023023058,86
550730023023059,86
550730023023060,86
550730023023061,86
550730023023062,86
550730023024000,86
550730023024001,86
550730023024002,86
550730023024003,86
550730023024004,86
550730023024005,86
550730023024006,86
550730023024007,86
550730023024008,86
550730023024009,86
550730023024010,86
550730023024011,86
550730023024012,86
550730023024013,86
550730023024014,86
550730023024015,86
550730023024016,86
550730023024017,86
550730023024018,86
550730023024019,86
550730023024020,86
550730023024021,86
550730023024022,86
550730023024023,86
550730023024024,86
550730023024025,86
550730023024026,86
550730023024027,86
550730023024028,86
550730023024029,86
550730023024030,86
550730023024031,86
550730023024032,86
550730023024033,86
550730023024034,86
550730023024035,86
550730023024036,86
550730023024037,86
550730023024038,86
550730023024039,86
550730023024040,86
550730023024041,86
550730023024042,86
550730023024043,86
550730023024044,86
550730023024045,86
550730023024046,86
550730023024047,86
550730023024048,86
550730023024049,86
550730023024050,86
550730023024051,86
550730023024052,86
550730023024053,86
550730023024054,86
550730023024055,86
550730023024056,86
550759601001000,36
550759601001001,36
550759601001002,36
550759601001003,36
550759601001004,36
550759601001005,36
550759601001006,36
550759601001007,36
550759601001008,36
550759601001009,36
550759601001010,36
550759601001011,36
550759601001012,36
550759601001013,36
550759601001014,36
550759601001015,36
550759601001016,36
550759601001017,36
550759601001018,36
550759601001019,36
550759601001020,36
550759601001021,36
550759601001022,36
550759601001023,36
550759601001024,36
550759601001025,36
550759601001026,36
550759601001027,36
550759601001028,36
550759601001029,36
550759601001030,36
550759601001031,36
550759601001032,36
550759601001033,36
550759601001034,36
550759601001035,36
550759601001036,36
550759601001037,36
550759601001038,36
550759601001039,36
550759601001040,36
550759601001041,36
550759601001042,36
550759601002000,36
550759601002001,36
550759601002002,36
550759601002003,36
550759601002004,36
550759601002005,36
550759601002006,36
550759601002007,36
550759601002008,36
550759601002009,36
550759601002010,36
550759601002011,36
550759601002012,36
550759601002013,36
550759601002014,36
550759601002015,36
550759601002016,36
550759601002017,36
550759601002018,36
550759601002019,36
550759601002020,36
550759601002021,36
550759601002022,36
550759601002023,36
550759601002024,36
550759601002025,36
550759601002026,36
550759601002027,36
550759601002028,36
550759601002029,36
550759601002030,36
550759601002031,36
550759601002032,36
550759601002033,36
550759601002034,36
550759601002035,36
550759601002036,36
550759601002037,36
550759601002038,36
550759601002039,36
550759601002040,36
550759601002041,36
550759601002042,36
550759601002043,36
550759601002044,36
550759601002045,36
550759601002046,36
550759601002047,36
550759601002048,36
550759601002049,36
550759601002050,36
550759601002051,36
550759601002052,36
550759601002053,36
550759601002054,36
550759601002055,36
550759601002056,36
550759601002057,36
550759601002058,36
550759601002059,36
550759601002060,36
550759601002061,36
550759601002062,36
550759601002063,36
550759601002064,36
550759601002065,36
550759601002066,36
550759601002067,36
550759601002068,36
550759601002069,36
550759601002070,36
550759601002071,36
550759601002072,36
550759601002073,36
550759601002074,36
550759601002075,36
550759601002076,36
550759601002077,36
550759601002078,36
550759601002079,36
550759601002080,36
550759601002081,36
550759601002082,36
550759601002083,36
550759601002084,36
550759601002085,36
550759601003000,36
550759601003001,36
550759601003002,36
550759601003003,36
550759601003004,36
550759601003005,36
550759601003006,36
550759601003007,36
550759601003008,36
550759601003009,36
550759601003010,36
550759601003011,36
550759601003012,36
550759601003013,36
550759601003014,36
550759601003015,36
550759601003016,36
550759601003017,36
550759601003018,36
550759601003019,36
550759601003020,36
550759601003021,36
550759601003022,36
550759601003023,36
550759601003024,36
550759601003025,36
550759601003026,36
550759601003027,36
550759601003028,36
550759601003029,36
550759601003030,36
550759601003031,36
550759601003032,36
550759601003033,36
550759601003034,36
550759601003035,36
550759601003036,36
550759601003037,36
550759601003038,36
550759601003039,36
550759601003040,36
550759601003041,36
550759601003042,36
550759601003043,36
550759601003044,36
550759601003045,36
550759601003046,36
550759601003047,36
550759601003048,36
550759601003049,36
550759601003050,36
550759601003051,36
550759601003052,36
550759601003053,36
550759601003054,36
550759601003055,36
550759601003056,36
550759601003057,36
550759601003058,36
550759601003059,36
550759601003060,36
550759601003061,36
550759601003062,36
550759601003063,36
550759601003064,36
550759601003065,36
550759601003066,36
550759601003067,36
550759601003068,36
550759601003069,36
550759601003070,36
550759601003071,36
550759601003072,36
550759601003073,36
550759601003074,36
550759601003075,36
550759601003076,36
550759601003077,36
550759601003078,36
550759601003079,36
550759601003080,36
550759601003081,36
550759601003082,36
550759601003083,36
550759601003084,36
550759601003085,36
550759601003086,36
550759601003087,36
550759601003088,36
550759601003089,36
550759601003090,36
550759601003091,36
550759601003092,36
550759601003093,36
550759601003094,36
550759601003095,36
550759601003096,36
550759601003097,36
550759601003098,36
550759601003099,36
550759601003100,36
550759601003101,36
550759601003102,36
550759601003103,36
550759601003104,36
550759601003105,36
550759601003106,36
550759601003107,36
550759601003108,36
550759601003109,36
550759601003110,36
550759601003111,36
550759601003112,36
550759601003113,36
550759601003114,36
550759601003115,36
550759601003116,36
550759601003117,36
550759601003118,36
550759601003119,36
550759601003120,36
550759601003121,36
550759601003122,36
550759601003123,36
550759602001000,36
550759602001001,36
550759602001002,36
550759602001003,36
550759602001004,36
550759602001005,36
550759602001006,36
550759602001007,36
550759602001008,36
550759602001009,36
550759602001010,36
550759602001011,36
550759602001012,36
550759602001013,36
550759602001014,36
550759602001015,36
550759602001016,36
550759602001017,36
550759602001018,36
550759602001019,36
550759602001020,36
550759602001021,36
550759602001022,36
550759602001023,36
550759602001024,36
550759602001025,36
550759602001026,36
550759602001027,36
550759602001028,36
550759602001029,36
550759602001030,36
550759602001031,36
550759602001032,36
550759602001033,36
550759602001034,36
550759602001035,36
550759602001036,36
550759602001037,36
550759602001038,36
550759602001039,36
550759602001040,36
550759602001041,36
550759602001042,36
550759602001043,36
550759602001044,36
550759602001045,36
550759602001046,36
550759602001047,36
550759602001048,36
550759602001049,36
550759602001050,36
550759602001051,36
550759602001052,36
550759602001053,36
550759602001054,36
550759602001055,36
550759602001056,36
550759602001057,36
550759602001058,36
550759602001059,36
550759602001060,36
550759602001061,36
550759602001062,36
550759602001063,36
550759602001064,36
550759602001065,36
550759602001066,36
550759602001067,36
550759602001068,36
550759602001069,36
550759602001070,36
550759602001071,36
550759602001072,36
550759602001073,36
550759602001074,36
550759602001075,36
550759602001076,36
550759602001077,36
550759602001078,36
550759602001079,36
550759602001080,36
